FEN,white_knight_reachable_outpost,black_bishop_minor_behind_pawn,white_rook_trapped,black_queen_present,white_king_pawnless_flank,black_passed_pawns,white_knight_outpost,black_bishop_outpost,white_rook_on_file,black_queen_weak,Move,Layer Outputs Index,Layer Outputs File
r2kn2r/5ppp/2p5/2Pp1q2/1p2p3/nP2P1B1/P2QBPPP/R3K2R w KQ - 6 24,0,0,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_357.npy
r2qk2r/p1pn1ppp/2Q1p3/1Nnpbb2/8/P3PN2/1P3PPP/R1B1KB1R b KQkq - 5 12,0,0,1,1,0,0,0,0,0,0,e5d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_358.npy
2k2r2/pp1r2R1/n1pqp3/3p1p2/R1PP3p/PQ2PP1P/1P2B3/2K5 w - - 2 29,0,0,1,1,0,0,0,0,0,0,g7d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_359.npy
r2q1rk1/pp3ppp/5n2/3B2B1/P2P2b1/5Q2/2P2PPP/R3K2R w KQ - 1 14,0,0,1,1,0,0,0,0,0,1,f3g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_360.npy
2r1k2r/p2n1ppp/5qb1/3Q4/2PPnB2/P7/4PPPP/R3KBNR w KQk - 1 14,0,0,1,1,0,0,0,0,0,0,e2e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_361.npy
2b5/p5qk/1pp1rp1b/3p2nQ/PP1P1R1P/4P1R1/6P1/6K1 b - - 0 36,0,0,1,1,0,0,0,0,0,1,g7g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_362.npy
rnbqk2r/pppp1ppp/8/3QP3/2B1n3/2B5/P4PPP/R3K1NR b KQkq - 2 9,0,1,1,1,0,1,0,0,0,0,e4g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_363.npy
r1bqkbnr/pppp3p/2n2pp1/3Q4/2B1P3/5N2/PPP2PPP/RNB1K2R b KQkq - 3 6,0,0,1,1,0,0,0,0,0,0,d8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_364.npy
3q1r1k/p3n1pp/5p2/3N4/2Q5/6N1/P4PPP/b4K1R w - - 0 22,0,0,1,1,0,0,0,0,0,0,f1e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_365.npy
r1b2r1k/ppp2pp1/2n1p3/1n1q4/3PB3/1P2PN2/P1Q2PPP/R3K2R b KQ - 2 13,0,1,1,1,0,0,0,0,0,0,c6b4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_366.npy
2rk1bnr/pp3ppp/1q2p3/1P1p4/Q2P4/P7/3B1PPP/R3KB1R b KQ - 0 14,0,1,1,1,0,0,0,0,0,0,b6c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_367.npy
2rr1k2/p5pp/1p6/5QN1/5n2/2qn4/P1P2PPP/1R3K1R b - - 3 23,1,0,1,1,0,0,0,0,0,0,f8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_368.npy
r1bqkb1r/3n3p/p1N1pp2/3p4/3p3B/2N5/PPP2PPP/R2QK2R b KQkq - 0 12,1,0,1,1,0,0,0,0,0,1,h8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_369.npy
r2q1rk1/ppp2pp1/2nbpn1p/3p1b2/3P1PPB/2P1P3/PP1N3P/R2QKBNR b KQ - 0 9,0,1,1,1,0,0,0,0,0,1,f5h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_370.npy
5rk1/ppp2pp1/2n2n2/8/2q1pPPp/2P1P1bP/PP2Q1B1/R1BrNK1R w - - 9 19,0,0,1,1,0,0,0,1,0,0,c1d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_371.npy
2r2rk1/pp1bppbp/3p2p1/q3n3/2P1P1n1/1PN1BP2/P1NQB1PP/2R1K2R w K - 3 14,0,1,1,1,0,0,0,0,0,0,c3d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_372.npy
r1bqk1nr/pppnppbp/3p2p1/6N1/2B1P3/2N5/PPPP1PPP/R1BQK2R b KQkq - 5 5,0,1,1,1,0,0,0,0,0,0,d7e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_373.npy
r1bqk2r/ppp2p2/2np1n2/2b1p1B1/2B1P3/2NP4/PPP2PPP/R2QK2R b KQkq - 0 9,0,0,1,1,0,0,0,0,0,1,h8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_374.npy
r2qkb1r/pp1bpppp/2n5/3B4/8/8/PPPP1PPP/R1BQK1NR w KQkq - 1 8,0,0,1,1,0,0,0,0,0,0,g1f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_375.npy
rnbqk2r/ppp1ppbp/3p2p1/8/1PP1n3/2N5/PBQP1PPP/R3KBNR b KQkq - 1 6,0,1,1,1,0,0,0,0,0,0,e4c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_376.npy
r1bq1rk1/ppp2ppp/2p2n2/2b5/4P3/2N4P/PPPPBPP1/R1BQK2R b KQ - 2 7,0,0,1,1,0,0,0,0,0,0,d8d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_377.npy
rnbqk2r/3p1pbp/p1p3pB/1p1B4/4P3/2P2Q2/PP3PPP/RN2K1NR b KQkq - 0 9,0,1,1,1,0,0,0,0,0,0,e8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_378.npy
r2qk2r/pp1n1ppp/3bpn2/1Q1pN1B1/3P4/2N5/PPP2PPP/R3K2R b KQkq - 4 10,0,1,1,1,0,0,0,0,0,1,d8c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_379.npy
r2q1rk1/ppp1b1pp/n2p1n2/3Pp1N1/2P5/4B3/PPQ1BPPP/R3K2R b KQ - 4 11,1,0,1,1,0,0,0,0,0,0,d8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_380.npy
2kr2nQ/ppp2p1p/4b3/2b5/5P1q/2N4P/PPP1P1P1/R1B1KB1R w KQ - 1 12,0,0,1,1,0,0,0,0,0,1,g2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_381.npy
r2qk1nr/ppp2ppp/1n1bp3/4P3/3P2b1/2NQ1N2/PP3PPP/R1B1KB1R b KQkq - 2 9,0,0,1,1,0,0,0,0,0,0,d6f8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_382.npy
rn2k2r/1Bp1bppp/p3pn2/1b2q3/8/6P1/PPQBPP1P/RN2K2R w KQkq - 0 12,0,0,1,1,0,0,0,0,0,0,d2f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_383.npy
r1b1kb1r/pp3ppp/2n1p3/1qp1Pn2/3pNPP1/2PP1N2/PP5P/R1BQK2R b KQkq - 0 10,0,1,1,1,0,0,0,0,0,0,f5h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_384.npy
r1b2rk1/ppB3pp/4p3/3pn1q1/8/2PBP3/PP1Q1PPP/R3K2R w KQ - 1 14,0,0,1,1,0,0,0,0,0,0,c7e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_385.npy
rnb1k1nr/ppp2ppp/8/2b1p3/4q3/P3N1PN/1PPP1P1P/R1BQKB1R b KQkq - 1 7,0,0,1,1,0,0,0,0,0,0,e4h1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_386.npy
2kr3r/1pp1bpp1/p1n2Bp1/3p1q2/P2P4/2N1P2P/1P2BPP1/R2QK2R b KQ - 0 14,0,0,1,1,0,0,0,0,0,0,f5f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_387.npy
Q7/p1p2pkp/5pn1/8/3q4/1P1B4/P1P3PP/4bK1R w - - 1 24,0,0,1,1,0,0,0,0,0,0,a8f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_388.npy
r1q1kb1r/1nBbpppp/5n2/1N1pN3/3P4/1Q2P3/PP3PPP/2R1K2R b Kkq - 6 15,1,0,1,1,0,0,0,0,0,1,b7d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_389.npy
rn1qkb1r/p3pppp/2p2n2/1p2N3/3P2b1/1BN5/PPP2PPP/R1BQK2R b KQkq - 3 8,0,0,1,1,0,0,0,0,0,0,g4e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_390.npy
rn2k2r/pbpp1p2/1p2pq1p/3P2p1/2P1n3/1QP2NB1/P4PPP/R3KB1R b KQkq - 2 11,0,1,1,1,0,0,0,0,0,0,e4g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_391.npy
r3k2r/p1pbbpp1/2p2n2/4pq1p/5N2/3PBB1P/PPP2PP1/R2QK2R w KQkq - 0 14,0,0,1,1,0,0,0,0,0,0,f4e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_392.npy
r1b3k1/6pp/2ppn3/pp2p1qQ/4P1P1/2PP4/PP3P1P/R3K2R w KQ - 0 18,0,0,1,1,0,0,0,0,0,0,h5e8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_393.npy
r3kr2/p5pp/4p3/1Ppp1q2/4pB1Q/2P4P/1P4P1/R5KR w q - 1 24,0,0,1,1,0,1,0,0,0,0,f4d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_394.npy
r1b4r/pp2kppp/n1B1p3/q2pN3/3P4/2P1P3/P2Q1PPP/1R2K2R b K - 0 13,0,0,1,1,0,0,0,0,0,0,a8b8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_395.npy
4k2r/1p1q1ppp/8/1Qbp4/1n6/4P3/5PPP/BN2K2R w Kk - 0 17,0,0,1,1,0,1,0,1,0,0,b1c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_396.npy
rnbq1bnr/pp2k1pp/2pp4/4p1BQ/2B1P3/3P4/PPP2PPP/RN2K2R b KQ - 1 7,0,0,1,1,0,0,0,0,0,1,e7d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_397.npy
2kr1bnr/ppp2ppp/3p1q2/4n3/4P3/5N1P/PPP1BPP1/R1BQK2R w KQ - 3 10,0,1,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_398.npy
r3k2r/pp2nppp/2N1p3/qB1p1b2/Q2P4/2b1P3/PP3PPP/R1B1K2R w KQkq - 0 11,0,0,1,1,0,0,0,0,0,0,b2c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_399.npy
rn1q3r/p1p1kppp/1pBbp3/3nNb2/3P4/1Q2P3/PP3PPP/RNB1K2R b KQ - 3 9,0,0,1,1,0,0,0,0,0,0,d5b4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_400.npy
r2qk2r/ppp1ppbp/6p1/nQ1P4/7N/B1P5/b1P2PPP/3RKB1R b Kkq - 2 12,0,0,1,1,0,1,0,0,0,1,c7c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_401.npy
r1b1r2k/ppp2p2/3p2Qp/2b1q3/2B5/2PP4/PP1N1PPP/R4K1R w - - 1 15,0,0,1,1,0,0,0,0,0,0,g6h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_402.npy
r1b1kb1r/pp2qpp1/2p4p/n2nN3/Q1B5/2PP4/PP3PPP/RNB1K2R w KQkq - 1 10,0,1,1,1,0,0,0,0,0,0,c4d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_403.npy
r2qkb1r/pp2pppp/2np4/1BpNn3/4P3/2PQ3P/PP1P1PP1/R1B1K2R w KQkq - 3 11,0,1,1,1,0,0,0,0,0,0,d3e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_404.npy
rnbqkb1r/ppppp3/5p2/5p1p/3PP3/8/PPP1BPPP/RN1QK1NR b KQkq - 1 5,0,0,1,1,0,0,0,0,0,0,f8h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_405.npy
r1b1k2r/ppp2pp1/1bn1pq1p/3pP3/1P1P4/P1N2N1P/2P2PP1/R2QKB1R b KQkq - 0 10,0,0,1,1,0,0,0,0,0,0,f6e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_406.npy
r1bq1rk1/ppp1bpp1/3p1n1p/8/2BpP2B/2NP4/PPPQ1PPP/R3K2R w KQ - 0 10,0,0,1,1,0,0,0,0,0,0,c3e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_407.npy
7r/pkp2pp1/1p2p3/PQ1p4/2PP4/3qP3/1P3P1P/6KR b - - 0 24,0,0,1,1,0,0,0,0,0,0,a7a6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_408.npy
B4k1r/2q2p2/1p2pp1p/p2pN2b/3P4/PQP1P2P/5PP1/R3K2R w KQ - 0 18,1,0,1,1,0,0,0,0,0,0,e5d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_409.npy
r1bq1rk1/ppp2p2/3p1n1p/2bNp1N1/2P1P2B/7P/PPP2PP1/R2QK2R b KQ - 0 11,0,1,1,1,0,0,0,0,0,0,f6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_410.npy
r1bqkb1r/ppp2ppp/2np4/3QP3/2B1n3/5N2/PPP2PPP/RNB1K2R b KQkq - 3 6,0,1,1,1,0,0,0,0,0,0,c8e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_411.npy
2r3k1/pp3pp1/1b1q1np1/8/3p3Q/1P4PR/PB3p1P/5K2 b - - 1 37,0,0,1,1,0,1,0,0,0,0,f6h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_412.npy
rn3rk1/pp1q1pb1/3p3p/2p5/4N3/8/PPP2PPP/R1BQK2R w KQ - 1 12,1,0,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_413.npy
r4k1N/ppp1q1pp/5n2/3Pp3/Q1Bn2b1/2P5/PP1P1bPP/RNB2K1R w - - 3 11,0,0,1,1,0,0,0,0,0,0,a4a3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_414.npy
r3kb1r/pp3ppp/2n5/2P1q3/Q2p4/5P2/PP1B1PPP/2R1KB1R w Kkq - 1 14,0,1,1,1,0,1,0,0,0,0,e1d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_415.npy
rn3r1k/pb2nppB/1p2p3/2q5/8/1PN1PN2/P1Q2PPP/R3K2R w KQ - 1 14,0,1,1,1,0,0,0,0,0,0,h7d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_416.npy
r1b2rk1/pp2ppbp/5np1/3Nq3/2B5/4BQ2/PPP2PPP/R3K2R b KQ - 0 12,0,1,1,1,0,0,0,0,0,0,f6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_417.npy
r1bqk1nr/2pp1ppp/p2b4/1p5Q/3pP3/1B1P4/PPP2PPP/RNB1K2R b KQkq - 1 8,0,0,1,1,0,0,0,0,0,0,d8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_418.npy
3rkbnr/p1pq2pp/3p1p2/3N2N1/2Q1P1b1/8/PP3PPP/R1B1K2R b KQk - 1 12,1,0,1,1,0,0,0,0,0,0,c7c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_419.npy
r1bqk2r/pp2nppp/1bn1p3/3pP3/3P1P2/N2B1N2/PP4PP/R1BQK2R b KQkq - 2 9,0,0,1,1,0,0,0,0,0,0,b6d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_420.npy
2k2b1r/pp3ppp/7n/5n2/2q5/8/PP3PPP/R1BQ2KR b - - 1 17,0,1,1,1,0,0,0,0,0,0,f5d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_421.npy
r2qkb1r/pp2pppp/2n1b3/1B1pP3/8/8/PPP2PPP/R1BQK1NR w KQkq - 2 9,0,1,1,1,0,0,0,0,0,0,c2c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_422.npy
r1bqk1r1/pppp1pBp/2nb4/8/1P2n3/P7/2PPPPPP/RN1QKBNR w KQq - 1 7,0,0,1,1,0,0,0,0,0,0,b1c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_423.npy
r2qk2r/pp2n1bp/2n2pp1/1Bp2bB1/3pN3/P2P1N1P/1PP2PP1/R2QK2R w KQkq - 0 12,0,0,1,1,0,0,0,0,0,0,e4f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_424.npy
rnb1k1nr/pp1p1ppp/4pq2/2b5/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,0,1,1,0,0,0,0,0,0,g1f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_425.npy
rn3rk1/1pp2pp1/p6p/3NNb2/3Pn2q/3BP3/PP3PPP/R2QK2R w KQ - 1 13,0,0,1,1,0,0,0,0,0,1,d1f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_426.npy
r3r2k/ppp2pp1/2n5/3p1Q2/1n1P4/B4N1P/P3qPP1/R5KR b - - 0 20,0,0,1,1,0,0,0,0,0,0,e2e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_427.npy
r1b1kb1r/pp1n1ppp/2p1q3/4p1N1/4N3/4P2P/PPP2PP1/R2QKB1R b KQkq - 3 11,1,1,1,1,0,0,0,0,0,0,e6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_428.npy
r1bq1rk1/pp2ppb1/4n2p/3pP1p1/3B2P1/2N4P/PPP2PB1/R2QK2R w KQ - 3 16,0,0,1,1,0,0,0,0,0,0,c3d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_429.npy
r1bqk2r/ppp1bppp/8/3pP3/5B2/2P5/P3PPPP/R2QKB1R b KQkq - 0 10,0,0,1,1,0,0,0,0,0,0,c7c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_430.npy
r1b1k2r/pp1p1ppp/2n1pn2/qB6/1b1NP3/2NQ4/PPP2PPP/R1B1K2R w KQkq - 4 8,0,0,1,1,0,0,0,0,0,1,d4b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_431.npy
rnbqk2r/ppp3pp/3bp3/3p1p2/1P1Pn3/P4NP1/2P1PPBP/RNBQK2R w KQkq - 1 7,0,1,1,1,0,0,0,0,0,0,c2c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_432.npy
rnbq1rk1/pp3ppp/3p1n2/2p5/2PP4/B5P1/P3PPBP/R2QK1NR w KQ - 0 9,0,0,1,1,0,0,0,0,0,0,a3b2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_433.npy
r3k1nr/pp3ppp/1qn1p1b1/3pP3/1b1P1NP1/1N5P/PP1B1P2/R2QKB1R b KQkq - 6 13,0,0,1,1,0,0,0,0,0,0,g8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_434.npy
2k2r1r/pbp2Nb1/1pn1p1p1/7p/1PBP2nP/P1N1P3/1B3PP1/R4K1R w - - 1 16,1,1,1,0,0,0,0,0,0,0,c4e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_435.npy
r1b1k2r/ppppbppp/2n2n2/7q/3N4/2P1BN1P/PP2BPP1/R2QK2R b KQkq - 0 10,0,0,1,1,0,0,0,0,0,1,c6d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_436.npy
r2qkb1r/pp1bpp1p/5np1/1B6/3P4/5Q2/PPP2PPP/R1B1K1NR w KQkq - 0 9,0,0,1,1,0,0,0,0,0,0,f3b7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_437.npy
3rk2r/ppp2ppp/5n2/1P3P2/8/2P1q3/1nQNB1PP/R4K1R w k - 2 17,0,0,1,1,0,0,0,0,0,0,d2b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_438.npy
2krr3/1pp2ppp/3b1n2/pP2nb2/2P5/P3PN2/4BPPP/RNB1K2R w KQ - 1 12,0,0,1,0,0,0,0,0,0,0,c1b2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_439.npy
r1b3k1/pp3rpp/2p1pn2/3p1p1P/2PP3b/1P2PPq1/PB2B1P1/RN3QKR b - - 6 17,0,0,1,1,0,0,0,0,0,0,f5f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_440.npy
r2q1rk1/pp3ppp/8/2N1Pp2/2Q2P2/4pn2/PPP3PP/R3K2R w KQ - 3 16,0,0,1,1,0,1,0,0,0,0,e1f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_441.npy
3qkb1r/p2n1ppp/4p3/1Npr4/B1P1p3/1P3Q2/P2P1PPP/R3K2R w KQk - 0 18,1,1,1,1,0,0,0,0,0,0,f3e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_442.npy
r1b1k2r/p4ppp/2pQ1b2/qpn1pP2/2B1P3/2N2N2/PPP3PP/R3K2R b KQkq - 1 12,0,1,1,1,0,0,0,0,0,1,a5b6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_443.npy
1r2kb1r/pBp2ppp/4p3/1Q2P3/1n1q4/2N5/P5PP/R4K1R b k - 3 18,1,1,1,1,0,1,0,0,0,0,d4d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_444.npy
rnbqkbnr/ppp3pp/3p4/4p3/5B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 5,0,0,1,1,0,0,0,0,0,0,f4g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_445.npy
