FEN,white_knight_reachable_outpost,black_bishop_minor_behind_pawn,white_rook_trapped,black_queen_present,white_king_pawnless_flank,black_passed_pawns,white_knight_outpost,black_bishop_outpost,white_rook_on_file,black_queen_weak,Move,Layer Outputs Index,Layer Outputs File
r2r2k1/p4ppp/B7/2P1B3/4Q3/P3P2P/2pq1PP1/R4K1R w - - 0 21,0,0,1,1,0,1,0,0,0,0,f1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_348.npy
r5k1/4r1pp/ppn2n2/2b5/P7/3P1N2/1P2NPPP/R1B1K2R w KQ - 3 15,0,0,1,0,0,0,0,0,0,0,c1e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_349.npy
2rk2nr/p2q1ppp/Q7/8/1b2p3/5NP1/PP1PPPBP/R1B1K2R w KQ - 0 12,1,0,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_350.npy
r1bqkb1r/1p1npp1p/p1P2np1/3p4/Q2P4/5N2/PP3PPP/RNB1KB1R b KQkq - 0 8,0,1,1,1,0,0,0,0,0,0,b7c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_351.npy
r1bqkb1r/4nppp/p2p4/3Pp3/2N5/5P2/PP4PP/R1BQKB1R b KQkq - 0 12,1,1,1,1,0,0,0,0,0,0,e7f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_352.npy
r3kb1r/2pb1ppp/p1p1p3/3p4/P2Pn2q/N2QPP2/1PP3PP/R1B1K1NR w KQkq - 1 11,0,0,1,1,0,0,0,0,0,1,g2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_353.npy
r3k2r/6pp/p3pp2/1pnq4/4n3/B1P1PB2/PQ3PPP/R3K2R w KQkq - 0 19,0,0,1,1,0,0,0,0,0,1,a3c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_354.npy
r2qkb1r/p1pnppp1/1p5p/3QP1B1/8/5N2/PPP2PPP/R3K2R b KQkq - 0 11,0,1,1,1,0,0,0,0,0,1,h6g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_355.npy
r1bqk1nr/p1p2ppp/3b4/3p4/8/8/PPP1BPPP/RNBQK2R w KQkq - 0 8,0,1,1,1,0,0,0,0,0,0,e2b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_356.npy
r3k2r/pp1nbpp1/n1p3p1/3Pp3/2P1P1P1/2N4P/1P1B1PB1/R3K2R b KQkq - 0 16,0,0,1,1,0,0,0,0,0,0,a6c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_357.npy
r2qk2r/pp5p/3p1bpQ/2pP4/2Pp4/8/PP3PPP/R3KB1R w KQkq - 0 15,0,0,1,1,0,1,0,0,0,0,f1d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_358.npy
r2qkb1r/p1p2ppp/1p3n2/3P4/3P2b1/PQ6/1P3PPP/RNB1KB1R b KQkq - 0 9,0,0,1,1,0,0,0,0,0,0,d8d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_359.npy
r1bqk2r/ppp2ppp/4pnn1/2bP4/1PB1PP2/2N2N2/P5PP/R1BQK2R b KQkq - 0 10,0,0,1,1,0,0,0,0,0,0,c5b6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_360.npy
r1bqkb1r/ppp1n1pp/3p1n2/3Pp3/4N3/2NB4/PPP2PPP/R1BQK2R b KQkq - 0 8,0,0,1,1,0,0,0,0,0,0,e7d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_361.npy
r1bq1rk1/1p3pbp/p3p1p1/3pP3/1n1P4/2N1BN2/PP3PPP/R1Q1K2R w KQ - 2 13,0,1,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_362.npy
r1b1nrk1/1p4b1/p2p1qpp/2pP1p2/2P2B2/1P3P2/P1NQB1PP/3RK2R w K - 0 17,0,1,1,1,0,0,0,0,0,0,h2h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_363.npy
7k/p5pp/Q7/4Pp2/8/7P/P2q1PP1/2r3KR w - - 0 24,0,0,1,1,0,0,0,0,0,0,a6f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_364.npy
r2qkbnr/pp1b2p1/2B1p2p/2ppPpN1/3P4/2P5/PP3PPP/RNBQK2R b KQkq - 0 9,0,0,1,1,0,0,0,0,0,0,h6g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_365.npy
rn3bkr/pp4pp/2p5/3NP1q1/2BP2b1/5Q2/PPP2PPP/R3K2R b KQ - 2 12,0,0,1,1,0,0,0,0,0,0,g4e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_366.npy
1r1qkb1r/1p1b1ppp/p2p4/3BpP2/P2pP3/3P4/1PP3PP/R1BQK2R w KQk - 1 12,0,1,1,1,0,0,0,0,0,0,d1h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_367.npy
r2qk2r/1b1nbppp/p2p4/1p1Np3/4P3/4BN2/PPP2PPP/R2QK2R w KQkq - 3 12,0,0,1,1,0,0,0,0,0,0,a2a4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_368.npy
r3k2r/pppq1p2/3p3p/3Pp1pb/1bP3Pn/3P1N1P/PP2BP1B/R2Q1K1R w kq - 3 16,0,0,1,1,0,0,0,0,0,0,a2a3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_369.npy
rn2k1nr/1b1p2pp/4p3/1B2q1N1/1bp1P3/2N5/PP3PPP/R1BQK2R w KQkq - 4 12,0,0,1,1,0,0,0,0,0,0,a2a4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_370.npy
rnbqkbnr/p1pppppp/8/8/2B5/4P3/PP1P1PPP/RNBQK1NR b KQkq - 0 3,0,1,1,1,0,0,0,0,0,0,d7d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_371.npy
rnb1k2r/ppp2ppp/4pn2/2Pq4/8/P7/3PQPPP/RNB1KBNR w KQkq - 0 9,0,1,1,1,0,0,0,0,0,0,b1c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_372.npy
r3kb1r/pp3pp1/2n1p1p1/3p4/3PnPPq/2P4P/PP1NB3/R1BQK2R w KQkq - 3 13,0,1,1,1,0,0,0,0,0,1,e1f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_373.npy
r3k1nr/pp3pp1/1qn1p2p/1B1pNb2/1b1P4/1PN5/PBP2PPP/R2QK2R w KQkq - 6 10,0,0,1,1,0,0,0,0,0,0,d1h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_374.npy
rnbqkb1r/ppp2ppp/8/3B4/6P1/5Q2/PPPP1P1P/R1B1K1NR b KQkq - 0 8,0,1,1,1,0,0,0,0,0,0,d8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_375.npy
r1b1kb1r/ppp1qppp/2n2n2/8/4p3/1Q6/PPPBBPPP/RN2K1NR b KQkq - 1 8,0,1,1,1,0,0,0,0,0,0,c6d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_376.npy
r3kbnr/pppb1ppp/n7/3P4/4N3/P4N2/1P3PPP/R1B1KB1R b KQkq - 2 10,0,0,1,1,0,0,0,0,0,0,a6c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_377.npy
5r2/6kp/2p3p1/1pP1bp1q/1P6/3BP2P/Q4PP1/4K2R w K - 2 25,0,0,1,1,0,0,0,0,0,1,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_378.npy
r2qk2r/p2nbppp/2Q5/4p1N1/6b1/3P4/PPP2PPP/RNB1K2R w KQkq - 1 12,0,0,1,1,0,0,0,0,0,0,c6e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_379.npy
r2q1rk1/Qp3pbp/2b1pnp1/1B1pN3/3P4/2N1P3/PP3PPP/R3K2R w KQ - 2 13,0,0,1,1,0,0,0,0,0,0,a7c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_380.npy
2kr1bnr/ppp1pppp/2n5/q2P4/6b1/2N2N2/PPP1BPPP/R1BQK2R b KQ - 2 7,0,0,1,1,0,0,0,0,0,1,g8f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_381.npy
r4rk1/pp1qbppp/2np1n2/3NP3/5P2/2P1B1P1/PP1Q3P/R3K2R b KQ - 0 15,0,0,1,1,0,0,1,0,0,0,f6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_382.npy
4n1kr/p1B2ppp/2p5/8/P1b5/2p4P/2P2PP1/3RK2R b K - 0 21,0,0,1,0,0,0,0,1,0,0,h7h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_383.npy
rn2k2r/ppp2ppp/3p1n2/8/2P1P3/5B2/PP3PPP/RN2K2R b KQkq - 0 10,0,0,1,1,0,0,0,0,0,0,b8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_384.npy
r1b1r1k1/1p3ppp/1B1p4/pN6/P1q5/P4Q2/4BPPP/4K2R w K - 1 18,0,0,1,1,0,1,1,0,0,0,b6e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_385.npy
r4k1r/p3qp1p/1p6/4PQ2/2bp4/2B5/P1P2PPP/R3K2R w KQ - 0 19,0,0,1,1,0,0,0,1,0,0,f5e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_386.npy
2r3k1/p4qpp/1p3n2/8/8/1P1nP1N1/PB1P1PPP/3Q1K1R w - - 0 18,1,0,1,1,0,0,0,0,0,0,b2c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_387.npy
r1b1kb1r/1p3p1p/p1N1pPp1/1BP3B1/8/8/PpP2PPP/3RK2R b Kkq - 0 13,0,1,1,1,0,1,0,0,0,0,c8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_388.npy
r1bq1rk1/pp2bppp/5n2/2ppP1B1/8/2NQ4/PPP1BPPP/R3K2R b KQ - 1 10,1,0,1,1,0,0,0,0,0,0,f6g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_389.npy
2bk1b1r/1p3ppp/p1np4/2pN4/4n3/8/Pq1BQPPP/RN2KB1R w KQ - 0 14,0,1,1,1,0,1,0,0,0,0,d2a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_390.npy
rn1q1rk1/p3bp1p/2p3p1/P2np1N1/1PB5/2P2Q1P/3B1PP1/R3K2R w KQ - 1 19,0,0,1,1,0,0,0,0,0,0,h3h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_391.npy
r1bqk2r/ppp2pp1/2n1p2p/3pP3/4nB2/4P2P/PPP1BPP1/RN1QK2R w KQkq - 1 9,0,1,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_392.npy
r1bq1rk1/pp1pbpp1/5n1p/3N4/3pP2B/3B4/PPP2PPP/R2QK2R w KQ - 2 12,0,0,1,1,0,0,1,0,0,0,d5e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_393.npy
R1n1k2r/2q2p2/3p3b/2rPpN1p/1Qp3P1/1P5P/2P2P2/4K2R b Kk - 0 23,0,1,1,1,0,0,1,0,0,0,h6f8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_394.npy
rn1q1rk1/ppp2ppp/3p4/2bPp1B1/2P1n1b1/5N2/PP2PPPP/R2QKB1R w KQ - 0 8,0,0,1,1,0,0,0,0,0,0,g5e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_395.npy
r4bnr/ppQ5/2nBpq1p/3k2p1/2Np4/1P6/P1PN1PPP/R3K2R b KQ - 3 15,1,0,1,1,0,0,0,0,0,0,f6g7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_396.npy
6k1/1pN2pbp/6p1/2B1p3/3r1n2/r4P2/6PP/3R1K1R w - - 2 26,1,1,1,0,0,1,0,0,0,0,c5d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_397.npy
rn1qk2r/1p1Bp1bp/p3p1p1/3p4/3Nn3/2P2Q2/PP3PPP/RNB1K2R b KQkq - 0 13,0,1,1,1,0,0,0,0,0,0,d8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_398.npy
rnbqkb1r/pp1p1p1p/2p1pn2/6p1/3P1B2/4P3/PPP2PPP/RN1QKBNR w KQkq - 0 5,0,1,1,1,0,0,0,0,0,0,f4g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_399.npy
r2qkb1r/pp1nppp1/5np1/1Bp5/3P4/6N1/PPP2PPP/R1BQK2R w KQkq - 2 10,0,1,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_400.npy
rn2kb1r/pp2pppp/1q1p4/3P1b2/4n2N/2N5/PP2PPPP/R1BQKB1R w KQkq - 5 8,0,0,1,1,0,0,0,0,0,0,c3e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_401.npy
r1bqk1nr/2pp1ppp/8/pn2N3/4P3/3P4/PPP2PPP/R2QKB1R b KQkq - 0 9,0,1,1,1,0,0,0,0,0,0,d8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_402.npy
rnbq1bnr/pp4pp/2pp2k1/6N1/3pPP2/8/PPP3PP/RNBQK2R b KQ - 0 7,0,0,1,1,0,0,0,0,0,0,g6f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_403.npy
2kr1bnr/ppp2ppp/2n3q1/5N2/3p4/2P2B2/PP3PPP/R1BQK1NR b KQ - 0 10,0,1,1,1,0,0,0,0,0,0,d4c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_404.npy
r4rk1/ppq2ppp/5nb1/2b5/2PN4/P2P3P/1BQ2PP1/R3KB1R w KQ - 0 18,0,1,1,1,0,0,1,0,0,0,d4b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_405.npy
r1b1qrk1/p1pnb1pp/1p3n2/4p1N1/5B2/2PB1N2/PPQ2PPP/R3K2R w KQ - 0 13,1,0,1,1,0,0,0,0,0,0,d3h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_406.npy
r2q1kBr/ppp3pp/2np4/8/1b1PP3/1QN2b2/PP3PPP/R1B1K2R b KQ - 0 10,0,0,1,1,0,0,0,0,0,0,h8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_407.npy
r3kbnr/p1n1ppp1/2Q1P3/3p2Bp/3P3P/8/P1P2PP1/qN2K1NR b Kkq - 0 11,0,1,1,1,0,0,0,0,0,0,e8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_408.npy
rnbk1b1r/pp2p2p/1n4p1/2p1N2Q/2Pq4/8/PP3PPP/RNB1KB1R w KQ - 0 10,0,0,1,1,0,0,0,0,0,0,h5e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_409.npy
r1b1kb1r/pp3ppp/4p3/4P1q1/4p3/4P1B1/PP1N1PPP/R2QK2R b KQkq - 0 12,0,1,1,1,0,0,0,0,0,0,c8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_410.npy
rnb4r/ppppkBbp/8/4p3/3Pq2p/2N2N2/PPP3PP/R2Q1K1R b - - 2 11,1,0,1,1,0,0,0,0,0,0,e4f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_411.npy
r1b1kb1r/ppp1pp1p/2n3p1/3NP2n/5B2/8/PPP2PPP/3RKBNR b Kkq - 2 8,0,1,1,1,0,0,0,0,0,0,f8g7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_412.npy
rn2q2r/pppbbk1p/8/1B1p1p1N/Q2P4/5p2/PPP2PPP/R1B1K2R w KQ - 3 14,0,0,1,1,0,0,1,0,0,1,a4b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_413.npy
r5k1/pp1bqp1p/5rp1/3p4/3N1nP1/2PP3P/PP2PQ2/R4BKR w - - 3 20,0,0,1,1,0,0,1,0,0,0,f2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_414.npy
rn1qkb1r/1b2pppp/3p1n2/1N2P3/2B5/8/PPP2PPP/R1BQK2R b KQkq - 0 9,0,0,1,1,0,0,1,0,0,0,d6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_415.npy
N1b2k1r/pp1n1ppp/2n1p3/2b1P1B1/3p4/5N2/q1PQ1PPP/3RKB1R w K - 0 15,0,0,1,1,0,1,0,1,0,0,c2c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_416.npy
r1b1k1nr/ppp3pp/2np4/b3p3/4Pp1q/P2P1P2/NPPB2PP/R2QKBNR w KQkq - 3 9,0,0,1,1,0,0,0,0,0,1,g2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_417.npy
r1b1k2r/pp3Nbp/1q4p1/2p2P2/4n1P1/2P5/PP5P/RN1QKB1R b KQkq - 0 12,0,1,1,1,0,0,0,0,0,0,e8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_418.npy
r2qk2r/pp2bppp/2n1bn2/4p3/7Q/2N1PN2/PP2BPPP/R1B1K2R w KQkq - 4 10,0,1,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_419.npy
r1bq1rk1/1p2bppp/2p1pn2/p7/3PP3/1PQB1N2/P4PPP/R1B1K2R w KQ - 0 12,0,1,1,1,0,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_420.npy
r2qkb1r/pQ3ppp/4pn2/8/2B5/2N5/PPn2PPP/R1B2K1R b kq - 2 12,1,1,1,1,0,0,0,0,0,0,f8b4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_421.npy
r2qkb1r/pQp2pp1/4pn1p/4n3/2BP2b1/4P3/PP3PPP/RNB1K2R w KQkq - 0 9,0,0,1,1,0,0,0,0,0,0,c4b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_422.npy
2kr3N/pppq3p/5n2/3pBb2/1b1P2P1/2N1P3/PP1QBP1P/n4K1R b - - 0 14,0,0,1,1,0,0,0,0,0,0,f6g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_423.npy
r4b1r/pppk2p1/4p1Q1/5q2/3R3p/P1B1P2P/1P3PP1/4K2R b K - 0 17,0,0,1,1,0,0,0,0,0,0,d7c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_424.npy
r1bqkbnr/pp1p3p/5pn1/3pp2Q/4P2N/8/PPP2PPP/RNB1K2R b KQkq - 1 9,0,0,1,1,0,0,0,0,0,0,g8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_425.npy
r3kb1r/pbB1pppp/1p3nn1/3P4/8/2N5/PP3PPP/R3KBNR b KQkq - 3 12,0,1,1,1,0,0,0,0,0,0,a7a6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_426.npy
rnb1krn1/pppp1ppp/5q2/2b1p3/2B1P1P1/6QP/PPPPNP2/RNB1K2R b KQq - 4 7,0,0,1,1,0,0,0,0,0,0,d7d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_427.npy
rnb1kbqr/pppp3p/4p1N1/3n2BQ/3P4/3B4/PPP2PPP/RN2K2R b KQkq - 0 10,0,0,1,1,0,0,0,0,0,0,g8f7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_428.npy
rnb1k1nr/p4p2/1pp2q1p/4b1p1/2BBP3/1QP3N1/PP3PPP/R3K2R w KQkq - 0 14,1,1,1,1,0,0,0,0,0,1,d4e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_429.npy
2r1r1k1/pp3p1p/q4N2/1R1P2p1/8/b2Q1P2/6PP/5K1R b - - 5 25,0,0,1,1,0,1,1,1,0,0,a6f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_430.npy
r4bnr/pp1bk1pp/4p3/qB1pQ3/3N4/2P5/PP3PPP/RN2K2R b KQ - 0 12,0,0,1,1,0,0,0,0,0,1,a5b6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_431.npy
r1b1kb1r/1p2qppp/p4n2/2ppn1B1/8/2NP1N1P/PP3PP1/R2QKB1R w KQkq - 0 10,0,1,1,1,0,0,0,0,0,1,f3e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_432.npy
r1bqkb1r/ppp2ppp/2p5/4N3/4n3/5Q2/PPPP1PPP/RNB1K2R b KQkq - 1 6,0,1,1,1,0,0,0,0,0,0,e4g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_433.npy
